Simulated Duration
34.314429163744094
39.652464456932556
38.538476716232914
36.979340679249304
38.16589079687894
39.45992759549786
39.4662687527792
35.491669130721185
45.10118954393735
43.31978842250128
34.28225786730217
39.10792047596805
39.40758147918618
39.33033862907362
40.35753440678181
41.90703916931784
37.852574752073984
34.21370171895591
40.632224004638374
34.37805853130629
37.20275731265748
44.69199281775114
38.221883558126606
42.14332587163541
37.71165534355992
34.166263233174725
33.57652600047505
46.69326271633096
38.23294935597244
40.84705671939109
40.451646803550005
38.52921511538085
34.922500732902826
43.75696921420965
40.986161073208464
38.44339542511722
36.33497938910808
36.23242746334981
38.3897338738672
41.423952365059364
39.06708641422051
36.8278511635885
42.45898481067468
43.07522278115029
40.29009617744083
41.26820384680626
38.5620587128676
40.69485198353583
36.88556425733
34.24007641178528
41.05205356051603
39.82914471150742
37.996341648301296
36.01926241145483
36.04263459480012
38.904906836566596
37.77712858967721
39.17042310531278
35.88884514271368
42.93232501537513
43.78286973554981
37.4155565920922
41.82279291411102
41.695896607172486
35.06772513790656
33.913780930229215
38.88248490697771
43.56584548037188
39.0246157422922
41.594377597429784
43.92667768543406
42.35522149692031
43.70647075084655
40.025960492663046
39.68184710257682
37.117121034100926
38.63145071278693
38.925878489941475
43.20530793940732
38.801646054393444
40.619948574000965
40.658039901170994
40.09305186849165
40.11844794519496
42.486845937135016
43.12512486426695
42.84213926771551
42.93693926387679
36.39480756362143
40.105724632149446
40.146551557603146
35.13831717426831
34.289725223805696
39.044334709566634
41.022030595968815
38.13109806476665
32.802490001173766
35.154674503734256
37.04058703709513
35.8515917118477
40.24039110700021
41.99689376127738
34.79055173062543
39.45897627287895
34.62358571366221
39.493522518165044
41.882124810560704
39.739409131965886
42.84215685631798
38.98800022436171
42.18860079705574
37.15786385247627
37.70797879264835
37.62337328644303
39.36321874122315
41.93006622751272
34.80577882794865
40.122945446181134
44.30026088830763
32.73361607286719
40.78387080071948
39.84712870307131
40.56655975905967
44.31497205352439
39.97102552106628
40.65184852765351
40.56185105987308
42.63053889602108
41.481515630396615
34.70173053798038
38.13959716741201
40.51425128689442
41.51408321061517
44.18328554567714
41.67214247498128
39.36360531873042
41.2710923122422
35.196646481062515
38.88326609733364
35.03959570684565
42.79356110368285
41.556005564195665
42.97689269326075
38.066388917298084
41.553730983635326
44.136009424420934
41.47814934524903
35.440946303726726
39.04532567756897
39.66813323859813
37.41588919620446
38.1215344160026
35.392371803936044
40.39816516357398
38.71864087615606
36.20459659248694
39.0607392046024
36.59099682117725
39.266062538817174
38.51267142099037
39.10965621479106
34.76809868793016
39.79289456885148
38.53320393903035
39.32833733238601
43.21234864956251
39.04424830364353
41.190128238532616
37.93400277783624
38.56239926949496
39.548557352401005
37.16393915119488
37.701358405585374
42.5822928496338
43.55050044685319
41.119286325184746
40.94793449955104
40.5927942849709
37.083521551922814
37.74930892300529
39.759876788025856
38.49732653626722
38.26569018592454
34.511057822885306
36.27289630705789
40.92050286340751
38.06024154608765
44.7683682596963
41.738835545122654
41.15805612684004
39.481420039653614
40.87408013096979
38.40864494744753
43.921509808010065
38.7833174565027
40.22353566926581
36.149532094488634
44.58673945182797
40.993414242927386
37.39703336592811
42.371876539192215
36.51896686997716
37.0038898027003
41.507863014583684
37.07123523140257
45.583521682973426
39.80637683967458
40.05390774650014
39.487636008340004
41.58502960043281
44.80447781415377
37.67945989705045
37.62691569136468
38.916168348712205
44.12063022857038
37.16012392470796
43.28439929393092
39.711046211118266
40.066439612804174
38.1430709308164
37.290893978040835
40.87114935542391
36.691423930734814
37.51100361055811
43.69898857189406
37.00266747389316
37.498524497295556
40.749622502754626
40.12370208683874
36.38729456072818
40.200982705957
35.87752787246223
38.31480009771883
37.82612843177307
40.72770958138912
36.88864973323447
36.367288377171064
33.12744098795939
41.51555858317255
41.18095335343635
41.12236848277694
36.8772348144235
34.39861019481143
45.93308851154744
43.17889930656182
37.65474459932521
38.29950770787161
36.13068775353501
36.27221417722919
43.0563711433376
38.54852999772675
36.90708734201844
38.01099086971978
36.40670990520038
35.8699802468637
40.761083820895834
37.95257602776061
38.16906125414894
47.96730432523544
34.647084580590644
38.729052020099246
35.07967145313401
35.35564755953385
37.618781010204394
39.54394213203551
42.859406464037434
35.93996051246212
41.848083562850405
36.9571204912598
41.2733672549945
46.672211475335494
34.84004176992743
45.51054998606466
37.28407982514089
39.894451690781054
39.7419474989955
43.10439290380083
44.615573718523024
38.83840949153019
